,baffle_prop,density,bush_density,male_prop,tactic,mean_success,sd,ci
140,0.85,0.5,1,0.5,caller,0.34,0.155199394,0.030419081
141,0.85,1,1,0.5,caller,0.599243206,0.273168906,0.053541105
142,0.89,0.05,1,0.5,caller,0.049340659,0.060678646,0.011893015
143,0.89,0.5,1,0.5,caller,0.347252747,0.171005965,0.033517169
144,0.89,1,1,0.5,caller,0.549615385,0.232634758,0.045596413
145,0.93,0.05,1,0.5,caller,0.051111111,0.073091121,0.01432586
146,0.93,0.5,1,0.5,caller,0.315972222,0.215874323,0.042311367
147,0.93,1,1,0.5,caller,0.577083333,0.287704062,0.056389996
148,0.97,0.05,1,0.5,caller,0.03,0.081649658,0.016003333
149,0.97,0.5,1,0.5,caller,0.2925,0.365934186,0.0717231
150,0.97,1,1,0.5,caller,0.670833333,0.506741173,0.09932127
151,0.01,0.05,1,0.5,silent,0.037294417,0.019135718,0.003750601
152,0.01,0.5,1,0.5,silent,0.315840899,0.053901604,0.010564714
153,0.01,1,1,0.5,silent,0.603889944,0.079400901,0.015562577
154,0.05,0.05,1,0.5,silent,0.035306208,0.016706116,0.003274399
155,0.05,0.5,1,0.5,silent,0.312255863,0.063402047,0.012426801
156,0.05,1,1,0.5,silent,0.582614591,0.100712578,0.019739665
157,0.09,0.05,1,0.5,silent,0.032678174,0.018821592,0.003689032
158,0.09,0.5,1,0.5,silent,0.296713313,0.057264182,0.01122378
159,0.09,1,1,0.5,silent,0.578138779,0.099848417,0.01957029
160,0.13,0.05,1,0.5,silent,0.035482948,0.019536461,0.003829146
161,0.13,0.5,1,0.5,silent,0.298758064,0.064810075,0.012702775
162,0.13,1,1,0.5,silent,0.550680557,0.082827784,0.016234246
163,0.17,0.05,1,0.5,silent,0.037076163,0.021856331,0.004283841
164,0.17,0.5,1,0.5,silent,0.295225517,0.057874519,0.011343406
165,0.17,1,1,0.5,silent,0.564821346,0.096193151,0.018853858
166,0.21,0.05,1,0.5,silent,0.034900611,0.020807548,0.004078279
167,0.21,0.5,1,0.5,silent,0.289104598,0.060711711,0.011899495
168,0.21,1,1,0.5,silent,0.547381218,0.104648506,0.020511107
169,0.25,0.05,1,0.5,silent,0.034799927,0.017564353,0.003442613
170,0.25,0.5,1,0.5,silent,0.284770543,0.062206445,0.012192463
171,0.25,1,1,0.5,silent,0.546090855,0.106211322,0.020817419
172,0.29,0.05,1,0.5,silent,0.033790372,0.018855134,0.003695606
173,0.29,0.5,1,0.5,silent,0.291409529,0.06813283,0.013354035
174,0.29,1,1,0.5,silent,0.529162229,0.118630766,0.02325163
175,0.33,0.05,1,0.5,silent,0.034598232,0.021779072,0.004268698
176,0.33,0.5,1,0.5,silent,0.291812325,0.071483595,0.014010785
177,0.33,1,1,0.5,silent,0.542394437,0.110445192,0.021647258
178,0.37,0.05,1,0.5,silent,0.036272425,0.018650648,0.003655527
179,0.37,0.5,1,0.5,silent,0.283556005,0.069293846,0.013581594
180,0.37,1,1,0.5,silent,0.527836678,0.099537581,0.019509366
181,0.41,0.05,1,0.5,silent,0.032567814,0.019452488,0.003812688
182,0.41,0.5,1,0.5,silent,0.279070108,0.070920251,0.013900369
183,0.41,1,1,0.5,silent,0.526926324,0.116080284,0.022751736
184,0.45,0.05,1,0.5,silent,0.031538419,0.019337786,0.003790206
185,0.45,0.5,1,0.5,silent,0.282311725,0.066337268,0.013002104
186,0.45,1,1,0.5,silent,0.507477415,0.123789162,0.024262676
187,0.49,0.05,1,0.5,silent,0.03183428,0.024004275,0.004704838
188,0.49,0.5,1,0.5,silent,0.299192468,0.080094311,0.015698485
189,0.49,1,1,0.5,silent,0.519396692,0.133437943,0.026153837
190,0.53,0.05,1,0.5,silent,0.032508752,0.023182642,0.004543798
191,0.53,0.5,1,0.5,silent,0.281660561,0.073563744,0.014418494
192,0.53,1,1,0.5,silent,0.524980087,0.133510796,0.026168116
193,0.57,0.05,1,0.5,silent,0.035769329,0.026925285,0.005277356
194,0.57,0.5,1,0.5,silent,0.277731148,0.075505066,0.014798993
