"baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
0.97,0.25,1,0.5,"caller",0.129166666666667,0.176627830684721,0.0346190548142054
0.97,0.25,1,0.5,"silent",0.0775,0.145187965942586,0.0284568413247468
0.97,0.5,1,0.5,"baffler",0.26297520661157,0.0816885173228986,0.0160109493952881
0.97,0.5,1,0.5,"caller",0.3275,0.305039739090241,0.0597877888616873
0.97,0.5,1,0.5,"silent",0.2325,0.278104605710103,0.0545085027191801
0.97,0.75,1,0.5,"baffler",0.33301652892562,0.112392113495142,0.0220288542450479
0.97,0.75,1,0.5,"caller",0.43,0.403707564927632,0.0791266827258158
0.97,0.75,1,0.5,"silent",0.2325,0.264133326449757,0.0517701319841525
0.97,1,1,0.5,"baffler",0.423471074380165,0.148876785167825,0.0291798498928936
0.97,1,1,0.5,"caller",0.4525,0.407776367211938,0.0799241679735399
0.97,1,1,0.5,"silent",0.38,0.356186309210063,0.0698125166051724
0.01,0.05,1.5,0.5,"baffler",0.01,0.1,0.0196
0.01,0.05,1.5,0.5,"caller",0.0353223777582187,0.0166957439837906,0.00327236582082295
0.01,0.05,1.5,0.5,"silent",0.0209273113441465,0.0131588746816978,0.00257913943761276
0.01,0.25,1.5,0.5,"baffler",0.15,0.271991896637997,0.0753923072998831
0.01,0.25,1.5,0.5,"caller",0.163266736316226,0.0443754328122892,0.0123002424281858
0.01,0.25,1.5,0.5,"silent",0.117635965181772,0.0379530445884855,0.0105200472365159
0.01,0.5,1.5,0.5,"baffler",0.305,0.419806352664385,0.0822820451222194
0.01,0.5,1.5,0.5,"caller",0.29968127909238,0.0558480546026769,0.0109462187021247
0.01,0.5,1.5,0.5,"silent",0.1991581246699,0.0506580510579847,0.00992897800736501
0.01,0.75,1.5,0.5,"baffler",0.37,0.45293654649577,0.088775563113171
0.01,0.75,1.5,0.5,"caller",0.442963984067796,0.0758822383015586,0.0148729187071055
0.01,0.75,1.5,0.5,"silent",0.295403083339381,0.0522248434829271,0.0102360693226537
0.01,1,1.5,0.5,"baffler",0.405,0.562708995966311,0.110290963209397
0.01,1,1.5,0.5,"caller",0.568954579991517,0.0859656926426932,0.0168492757579679
0.01,1,1.5,0.5,"silent",0.389261505053804,0.0688395260579956,0.0134925471073671
0.05,0.05,1.5,0.5,"baffler",0.0383333333333334,0.0585314097380708,0.0114721563086619
0.05,0.05,1.5,0.5,"caller",0.032258690750199,0.0155773683860564,0.00305316420366705
0.05,0.05,1.5,0.5,"silent",0.0244899099322699,0.0150264814235842,0.00294519035902251
0.05,0.25,1.5,0.5,"baffler",0.161666666666667,0.125322712677811,0.0347376836687
0.05,0.25,1.5,0.5,"caller",0.148459462835282,0.0392164969599212,0.0108702583664188
0.05,0.25,1.5,0.5,"silent",0.112572899936505,0.0402148666770315,0.011146992333282
0.05,0.5,1.5,0.5,"baffler",0.283333333333333,0.172864556465907,0.0338814530673178
0.05,0.5,1.5,0.5,"caller",0.306120551653951,0.0584941124994698,0.0114648460498961
0.05,0.5,1.5,0.5,"silent",0.205943815542746,0.0386833947117866,0.00758194536351018
0.05,0.75,1.5,0.5,"baffler",0.38,0.202162828440697,0.0396239143743765
0.05,0.75,1.5,0.5,"caller",0.420633102062177,0.0791508553699937,0.0155135676525188
0.05,0.75,1.5,0.5,"silent",0.287203949917591,0.0610975476967049,0.0119751193485542
0.05,1,1.5,0.5,"baffler",0.468333333333333,0.220250087423595,0.0431690171350245
0.05,1,1.5,0.5,"caller",0.546479149453244,0.117233694320368,0.0229778040867922
0.05,1,1.5,0.5,"silent",0.396126194062505,0.0695353885959313,0.0136289361648025
0.09,0.05,1.5,0.5,"baffler",0.0363636363636364,0.0433392086020724,0.00849448488600618
0.09,0.05,1.5,0.5,"caller",0.0347021606575635,0.0167989551441368,0.00329259520825081
0.09,0.05,1.5,0.5,"silent",0.0231100492263989,0.0156087820559661,0.00305932128296936
0.09,0.25,1.5,0.5,"baffler",0.151818181818182,0.0854630319869203,0.023689143867816
0.09,0.25,1.5,0.5,"caller",0.151886353050769,0.0397434224648388,0.0110163146647201
0.09,0.25,1.5,0.5,"silent",0.108503432494279,0.0277238086719342,0.00768464769999929
0.09,0.5,1.5,0.5,"baffler",0.263636363636364,0.133189253483566,0.0261050936827789
0.09,0.5,1.5,0.5,"caller",0.294772703329119,0.0634066623491447,0.0124277058204324
0.09,0.5,1.5,0.5,"silent",0.195218246140088,0.0500435326277553,0.00980853239504003
0.09,0.75,1.5,0.5,"baffler",0.378181818181818,0.180999073191554,0.0354758183455447
0.09,0.75,1.5,0.5,"caller",0.410026684521037,0.0943039861949698,0.0184835812942141
0.09,0.75,1.5,0.5,"silent",0.281327638812173,0.0615950537904888,0.0120726305429358
0.09,1,1.5,0.5,"baffler",0.467727272727273,0.17278948664502,0.033866739382424
0.09,1,1.5,0.5,"caller",0.525735411537694,0.109447489971276,0.0214517080343701
0.09,1,1.5,0.5,"silent",0.368508653567953,0.0695054854290206,0.013623075144088
0.13,0.05,1.5,0.5,"baffler",0.0353125,0.0303386686741391,0.00594637906013127
0.13,0.05,1.5,0.5,"caller",0.0333487667552659,0.0175397928674708,0.00343779940202428
0.13,0.05,1.5,0.5,"silent",0.0221668808090826,0.0142140025640356,0.00278594450255097
0.13,0.25,1.5,0.5,"baffler",0.13625,0.0633739911564834,0.0175663741278614
0.13,0.25,1.5,0.5,"caller",0.152533701067955,0.0333011940193598,0.00923062004417771
0.13,0.25,1.5,0.5,"silent",0.102954368880975,0.0299450609223662,0.00830034741136977
0.13,0.5,1.5,0.5,"baffler",0.255,0.103760572054761,0.0203370721227332
0.13,0.5,1.5,0.5,"caller",0.294010478465439,0.0658322687707845,0.0129031246790738
0.13,0.5,1.5,0.5,"silent",0.199940166515855,0.0523849610379093,0.0102674523634302
0.13,0.75,1.5,0.5,"baffler",0.3609375,0.11636654782747,0.0228078433741841
0.13,0.75,1.5,0.5,"caller",0.405680081814273,0.0835565788194673,0.0163770894486156
0.13,0.75,1.5,0.5,"silent",0.283814017982596,0.0556567357222846,0.0109087202015678
0.13,1,1.5,0.5,"baffler",0.4703125,0.13999226338201,0.027438483622874
0.13,1,1.5,0.5,"caller",0.526586452327964,0.116269095668936,0.0227887427511114
0.13,1,1.5,0.5,"silent",0.357478744352598,0.0685205806548316,0.013430033808347
0.17,0.05,1.5,0.5,"baffler",0.0309523809523809,0.0249831020103619,0.00489668799403093
0.17,0.05,1.5,0.5,"caller",0.0314713392658951,0.0191769660338308,0.00375868534263083
0.17,0.05,1.5,0.5,"silent",0.0234279469868872,0.0151540964182492,0.00297020289797684
0.17,0.25,1.5,0.5,"baffler",0.140952380952381,0.0578911164935871,0.0160465988088857
0.17,0.25,1.5,0.5,"caller",0.145763629574309,0.0366626514066162,0.0101623684949515
0.17,0.25,1.5,0.5,"silent",0.106956043956044,0.0332832362119625,0.00922564239392245
0.17,0.5,1.5,0.5,"baffler",0.250238095238095,0.0834102579059542,0.016348410549567
0.17,0.5,1.5,0.5,"caller",0.27076035452269,0.0592160920664043,0.0116063540450152
0.17,0.5,1.5,0.5,"silent",0.195700572488308,0.0526145879133395,0.0103124592310145
0.17,0.75,1.5,0.5,"baffler",0.372142857142857,0.11514303856225,0.0225680355582011
0.17,0.75,1.5,0.5,"caller",0.401700636302702,0.0903002197354454,0.0176988430681473
0.17,0.75,1.5,0.5,"silent",0.269771168686131,0.0609652067924975,0.0119491805313295
0.17,1,1.5,0.5,"baffler",0.468333333333333,0.140759613319447,0.0275888842106115
0.17,1,1.5,0.5,"caller",0.502977352259014,0.120262270014814,0.0235714049229035
0.17,1,1.5,0.5,"silent",0.378234735654635,0.0696213116733768,0.0136457770879818
0.21,0.05,1.5,0.5,"baffler",0.0332075471698113,0.0233975789153941,0.00458592546741723
0.21,0.05,1.5,0.5,"caller",0.0356576109825373,0.0195018172624507,0.00382235618344035
0.21,0.05,1.5,0.5,"silent",0.0241052105210521,0.0144547745099339,0.00283313580394704
0.21,0.25,1.5,0.5,"baffler",0.126792452830189,0.0483735509955248,0.0134084642480915
0.21,0.25,1.5,0.5,"caller",0.155392120765832,0.0422822779906339,0.0117200495125472
0.21,0.25,1.5,0.5,"silent",0.0974149414941493,0.0295905326521493,0.00820207718852464
0.21,0.5,1.5,0.5,"baffler",0.269056603773585,0.0789470460470605,0.0154736210252239
0.21,0.5,1.5,0.5,"caller",0.277976614031397,0.0690610563936463,0.0135359670531547
0.21,0.5,1.5,0.5,"silent",0.18644768947483,0.0532460359005035,0.0104362230364987
0.21,0.75,1.5,0.5,"baffler",0.345094339622642,0.106540718494439,0.0208819808249101
0.21,0.75,1.5,0.5,"caller",0.38798232649001,0.0936939752718339,0.0183640191532794
0.21,0.75,1.5,0.5,"silent",0.273605847055294,0.070159259125211,0.0137512147885414
0.21,1,1.5,0.5,"baffler",0.472641509433962,0.133883859730768,0.0262412365072306
0.21,1,1.5,0.5,"caller",0.48804323931146,0.113469639581849,0.0222400493580423
0.21,1,1.5,0.5,"silent",0.360461036691904,0.0643443981768173,0.0126115020426562
0.25,0.05,1.5,0.5,"baffler",0.0298387096774193,0.0236442475453309,0.00463427251888485
0.25,0.05,1.5,0.5,"caller",0.0327090880333099,0.0197709225092714,0.0038751008118172
0.25,0.05,1.5,0.5,"silent",0.0240026333587313,0.0166384449569181,0.00326113521155595
0.25,0.25,1.5,0.5,"baffler",0.138709677419355,0.0471084062217992,0.0130577840082073
0.25,0.25,1.5,0.5,"caller",0.148811534521003,0.0364143757666895,0.0100935499986221
0.25,0.25,1.5,0.5,"silent",0.110215938783128,0.0364750805751301,0.0101103765130481
0.25,0.5,1.5,0.5,"baffler",0.253064516129032,0.0717914444691334,0.0140711231159501
0.25,0.5,1.5,0.5,"caller",0.280764095193133,0.0623935520521051,0.0122291362022126
0.25,0.5,1.5,0.5,"silent",0.191279116229965,0.0542730322066335,0.0106375143125002
0.25,0.75,1.5,0.5,"baffler",0.341935483870968,0.0961203063737622,0.0188395800492574
0.25,0.75,1.5,0.5,"caller",0.373512826634041,0.0976740699629491,0.019144117712738
0.25,0.75,1.5,0.5,"silent",0.275805127846211,0.069449401270438,0.0136120826490059
0.25,1,1.5,0.5,"baffler",0.451935483870968,0.136146728336997,0.0266847587540515
0.25,1,1.5,0.5,"caller",0.4800051972984,0.110736177776532,0.0217042908442002
0.25,1,1.5,0.5,"silent",0.365585852930198,0.076245639875449,0.014944145415588
0.29,0.05,1.5,0.5,"baffler",0.0286301369863014,0.0224623614161121,0.00440262283755797
0.29,0.05,1.5,0.5,"caller",0.035296560229399,0.0209230978059659,0.00410092716996932
0.29,0.05,1.5,0.5,"silent",0.0226605067841023,0.0152942331543315,0.00299766969824898
0.29,0.25,1.5,0.5,"baffler",0.144657534246575,0.0367322683574171,0.0101816653292063
0.29,0.25,1.5,0.5,"caller",0.143584542295448,0.042341796889645,0.0117365473096502
0.29,0.25,1.5,0.5,"silent",0.100105253049073,0.0363702542842275,0.0100813201476397
0.29,0.5,1.5,0.5,"baffler",0.243013698630137,0.0708363541893245,0.0138839254211076
0.29,0.5,1.5,0.5,"caller",0.265698038929795,0.0795949639509174,0.0156006129343798
0.29,0.5,1.5,0.5,"silent",0.181412231962794,0.0552021697740239,0.0108196252757087
0.29,0.75,1.5,0.5,"baffler",0.342876712328767,0.0934670759611683,0.018319546888389
0.29,0.75,1.5,0.5,"caller",0.362257782313917,0.0873101210476248,0.0171127837253345
0.29,0.75,1.5,0.5,"silent",0.261289240098229,0.0625833563739604,0.0122663378492962
0.29,1,1.5,0.5,"baffler",0.439315068493151,0.127188790780186,0.0249290029929165
0.29,1,1.5,0.5,"caller",0.470957783528954,0.108476448569742,0.0212613839196694
0.29,1,1.5,0.5,"silent",0.349750092604025,0.0842838132373993,0.0165196273945303
0.33,0.05,1.5,0.5,"baffler",0.0282926829268293,0.0181694957011199,0.00356122115741949
0.33,0.05,1.5,0.5,"caller",0.0369838937632061,0.0191547536020052,0.00375433170599303
0.33,0.05,1.5,0.5,"silent",0.0237441209041756,0.0178797752711907,0.00350443595315338
0.33,0.25,1.5,0.5,"baffler",0.130243902439024,0.0406666634159343,0.0112722240000981
0.33,0.25,1.5,0.5,"caller",0.134254859157886,0.0487189871716697,0.0135042142710382
0.33,0.25,1.5,0.5,"silent",0.106247280307472,0.0380808944623533,0.0105554854135279
0.33,0.5,1.5,0.5,"baffler",0.241951219512195,0.0684772082102781,0.0134215328092145
0.33,0.5,1.5,0.5,"caller",0.268505030575263,0.0763293729316643,0.0149605570946062
0.33,0.5,1.5,0.5,"silent",0.189322552276725,0.054004694903103,0.0105849202010082
0.33,0.75,1.5,0.5,"baffler",0.328048780487805,0.0863978725680386,0.0169339830233356
0.33,0.75,1.5,0.5,"caller",0.376841267509061,0.102428535692241,0.0200759929956792
0.33,0.75,1.5,0.5,"silent",0.252909224154778,0.0726052709730869,0.014230633110725
0.33,1,1.5,0.5,"baffler",0.42890243902439,0.127574880640168,0.025004676605473
0.33,1,1.5,0.5,"caller",0.466825734995732,0.122027143510412,0.0239173201280407
0.33,1,1.5,0.5,"silent",0.359778711484594,0.0916972707720348,0.0179726650713188
0.37,0.05,1.5,0.5,"baffler",0.0270652173913043,0.0172379464786518,0.00337863750981575
0.37,0.05,1.5,0.5,"caller",0.0354934727719538,0.0220738049912309,0.00432646577828126
0.37,0.05,1.5,0.5,"silent",0.0225016213470855,0.014445853375994,0.00283138726169482
0.37,0.25,1.5,0.5,"baffler",0.134130434782609,0.0396257958386336,0.0109837102273853
0.37,0.25,1.5,0.5,"caller",0.150032456994482,0.0432912169460854,0.0119997131228108
0.37,0.25,1.5,0.5,"silent",0.102208860759494,0.0398507811770655,0.0110460729815066
0.37,0.5,1.5,0.5,"baffler",0.23695652173913,0.0688145710524405,0.0134876559262783
0.37,0.5,1.5,0.5,"caller",0.261455367417393,0.0689908681992216,0.0135222101670474
0.37,0.5,1.5,0.5,"silent",0.182942897704272,0.0607841320214348,0.0119136898762012
0.37,0.75,1.5,0.5,"baffler",0.324673913043478,0.0816574773908188,0.0160048655686005
0.37,0.75,1.5,0.5,"caller",0.345987687085289,0.0925440148286433,0.0181386269064141
0.37,0.75,1.5,0.5,"silent",0.262078055736605,0.0693117707158877,0.013585107060314
0.37,1,1.5,0.5,"baffler",0.411413043478261,0.125371790559651,0.0245728709496917
0.37,1,1.5,0.5,"caller",0.450766259057398,0.13430536090143,0.0263238507366803
0.37,1,1.5,0.5,"silent",0.343652914517893,0.0871148798312902,0.0170745164469329
0.41,0.05,1.5,0.5,"baffler",0.0350485436893204,0.0168948270009829,0.00331138609219264
0.41,0.05,1.5,0.5,"caller",0.0326065449010654,0.0216685524735992,0.00424703628482545
0.41,0.05,1.5,0.5,"silent",0.02093859064544,0.0162233158599995,0.0031797699085599
0.41,0.25,1.5,0.5,"baffler",0.14252427184466,0.0442717056161109,0.0122714907162919
0.41,0.25,1.5,0.5,"caller",0.151857028261138,0.0529946403364766,0.0146893648629982
0.41,0.25,1.5,0.5,"silent",0.103259434777243,0.0334837740485317,0.00928122864625847
0.41,0.5,1.5,0.5,"baffler",0.240097087378641,0.0617568207428034,0.0121043368655895
0.41,0.5,1.5,0.5,"caller",0.243067991539678,0.0790660976761764,0.0154969551445306
0.41,0.5,1.5,0.5,"silent",0.182393424137909,0.0614844010408374,0.0120509426040041
0.41,0.75,1.5,0.5,"baffler",0.328058252427184,0.0951087483275933,0.0186413146722083
0.41,0.75,1.5,0.5,"caller",0.341385495084125,0.108035211709285,0.0211749014950198
0.41,0.75,1.5,0.5,"silent",0.253529162038751,0.074220750872937,0.0145472671710956
0.41,1,1.5,0.5,"baffler",0.409417475728155,0.10502108829575,0.0205841333059669
0.41,1,1.5,0.5,"caller",0.431967224073388,0.131581245958314,0.0257899242078296
0.41,1,1.5,0.5,"silent",0.338638504257682,0.0953833794205977,0.0186951423664371
0.45,0.05,1.5,0.5,"baffler",0.03125,0.017237630342204,0.00337857554707198
0.45,0.05,1.5,0.5,"caller",0.0333933274802458,0.0227020373597119,0.00444959932250353
0.45,0.05,1.5,0.5,"silent",0.0224204648178929,0.0178333356293521,0.00349533378335301
0.45,0.25,1.5,0.5,"baffler",0.1225,0.0415291706112921,0.0115112987972687
0.45,0.25,1.5,0.5,"caller",0.152783461210571,0.0589542023509451,0.0163412711746245
0.45,0.25,1.5,0.5,"silent",0.0998136645962733,0.0454157332942377,0.0125885990100867
0.45,0.5,1.5,0.5,"baffler",0.231875,0.0681453092747347,0.013356480617848
0.45,0.5,1.5,0.5,"caller",0.244720801364024,0.0785777494104516,0.0154012388844485
0.45,0.5,1.5,0.5,"silent",0.182453416149068,0.064092370021606,0.0125621045242348
0.45,0.75,1.5,0.5,"baffler",0.321785714285714,0.0833808615237303,0.0163426488586511
0.45,0.75,1.5,0.5,"caller",0.358310716239773,0.110479634957824,0.0216540084517334
0.45,0.75,1.5,0.5,"silent",0.257007815005978,0.072171199214151,0.0141455550459736
0.45,1,1.5,0.5,"baffler",0.399821428571429,0.122794000561519,0.0240676241100577
0.45,1,1.5,0.5,"caller",0.446946183405225,0.134334659506028,0.0263295932631814
0.45,1,1.5,0.5,"silent",0.336906657335316,0.0865782379290976,0.0169693346341031
0.49,0.05,1.5,0.5,"baffler",0.0289344262295082,0.0166585208893581,0.00326507009431419
0.49,0.05,1.5,0.5,"caller",0.0327208941372248,0.0231820545859741,0.00454368269885092
0.49,0.05,1.5,0.5,"silent",0.0229329108391608,0.0182182492533267,0.00357077685365203
0.49,0.25,1.5,0.5,"baffler",0.124590163934426,0.0315073162694935,0.00873338250053004
0.49,0.25,1.5,0.5,"caller",0.14161610343062,0.0614471604807589,0.0170322839133562
0.49,0.25,1.5,0.5,"silent",0.104098921911422,0.0468074168737478,0.012974354017451
0.49,0.5,1.5,0.5,"baffler",0.226229508196721,0.0640978969164366,0.0125631877956216
0.49,0.5,1.5,0.5,"caller",0.25741447452637,0.077743775815879,0.0152377800599123
0.49,0.5,1.5,0.5,"silent",0.187861305361305,0.0595909870892693,0.0116798334694968
0.49,0.75,1.5,0.5,"baffler",0.311967213114754,0.0786445273587654,0.015414327362318
0.49,0.75,1.5,0.5,"caller",0.330734509959457,0.105685974868163,0.02071445107416
0.49,0.75,1.5,0.5,"silent",0.261162969027241,0.0818763895727699,0.0160477723562629
0.49,1,1.5,0.5,"baffler",0.389672131147541,0.115622644537026,0.0226620383292571
0.49,1,1.5,0.5,"caller",0.438349334357399,0.142960774233769,0.0280203117498187
0.49,1,1.5,0.5,"silent",0.335219624125874,0.0842780441017514,0.0165184966439433
0.53,0.05,1.5,0.5,"baffler",0.0300757575757576,0.0148989898989899,0.00292020202020202
0.53,0.05,1.5,0.5,"caller",0.0322150789012274,0.0249744334093211,0.00489498894822695
0.53,0.05,1.5,0.5,"silent",0.0210084745762712,0.020015871744321,0.00392311086188691
0.53,0.25,1.5,0.5,"baffler",0.121818181818182,0.0365358732777628,0.0101272273905011
0.53,0.25,1.5,0.5,"caller",0.141813241461339,0.051955653714285,0.0144013724644416
0.53,0.25,1.5,0.5,"silent",0.104345373714921,0.0373244061800684,0.0103457975597655
0.53,0.5,1.5,0.5,"baffler",0.231439393939394,0.0581493885841892,0.0113972801625011
0.53,0.5,1.5,0.5,"caller",0.241518707639936,0.0705981301361434,0.0138372335066841
0.53,0.5,1.5,0.5,"silent",0.177612207094563,0.0572781612334484,0.0112265196017559
0.53,0.75,1.5,0.5,"baffler",0.314015151515152,0.0818726861614651,0.0160470464876472
0.53,0.75,1.5,0.5,"caller",0.329804938632379,0.106512391963283,0.0208764288248034
0.53,0.75,1.5,0.5,"silent",0.248105522143248,0.0781249774055635,0.0153124955714905
0.53,1,1.5,0.5,"baffler",0.388560606060606,0.101732352419863,0.0199395410742932
0.53,1,1.5,0.5,"caller",0.435034913408595,0.148844929555889,0.0291736061929543
0.53,1,1.5,0.5,"silent",0.326985273687135,0.096453801303432,0.0189049450554727
0.57,0.05,1.5,0.5,"baffler",0.0311888111888112,0.0152828189976304,0.00299543252353557
0.57,0.05,1.5,0.5,"caller",0.0365270386496802,0.0265208191742779,0.00519808055815846
0.57,0.05,1.5,0.5,"silent",0.0252480782669462,0.0235422662492804,0.00461428418485896
0.57,0.25,1.5,0.5,"baffler",0.129370629370629,0.0347861845084519,0.00964223840735285
0.57,0.25,1.5,0.5,"caller",0.154682040531097,0.0524924255547188,0.0145501580277033
0.57,0.25,1.5,0.5,"silent",0.103647798742138,0.0440502638429991,0.012210110188365
0.57,0.5,1.5,0.5,"baffler",0.224405594405595,0.0554036821561464,0.0108591217026047
0.57,0.5,1.5,0.5,"caller",0.238826130194055,0.0905673413448666,0.0177511989035939
0.57,0.5,1.5,0.5,"silent",0.174816148910489,0.0640076616597038,0.0125455016853019
0.57,0.75,1.5,0.5,"baffler",0.296573426573427,0.0671488687929448,0.0131611782834172
0.57,0.75,1.5,0.5,"caller",0.319489867225716,0.0974765887604929,0.0191054113970566
0.57,0.75,1.5,0.5,"silent",0.254150943396226,0.0862560364431379,0.016906183142855
0.57,1,1.5,0.5,"baffler",0.381398601398602,0.108492025115607,0.0212644369226589
0.57,1,1.5,0.5,"caller",0.425032252862441,0.13610243694119,0.0266760776404732
0.57,1,1.5,0.5,"silent",0.323945873832666,0.0997321419431644,0.0195474998208602
0.61,0.05,1.5,0.5,"baffler",0.0298026315789474,0.0145000906955755,0.0028420177763328
0.61,0.05,1.5,0.5,"caller",0.0343367346938775,0.0264477558453532,0.00518376014568922
0.61,0.05,1.5,0.5,"silent",0.0218081632653061,0.0209388237307482,0.00410400945122664
0.61,0.25,1.5,0.5,"baffler",0.128815789473684,0.0408178325588513,0.0113141259487147
0.61,0.25,1.5,0.5,"caller",0.137193877551021,0.0540669207827047,0.0149865858387439
0.61,0.25,1.5,0.5,"silent",0.101183673469388,0.0534348967225062,0.0148113977071989
0.61,0.5,1.5,0.5,"baffler",0.227236842105263,0.0544558574924007,0.0106733480685105
0.61,0.5,1.5,0.5,"caller",0.22453656462585,0.0829453178432887,0.0162572822972846
0.61,0.5,1.5,0.5,"silent",0.175665306122449,0.0745131831027089,0.0146045838881309
0.61,0.75,1.5,0.5,"baffler",0.308815789473684,0.0814486148268637,0.0159639285060653
0.61,0.75,1.5,0.5,"caller",0.316468826892459,0.124355486202791,0.0243736752957469
0.61,0.75,1.5,0.5,"silent",0.253064825930372,0.0807318326363654,0.0158234391967276
0.61,1,1.5,0.5,"baffler",0.380263157894737,0.123923355173323,0.0242889776139712
0.61,1,1.5,0.5,"caller",0.427445294784581,0.145555269723559,0.0285288328658175
0.61,1,1.5,0.5,"silent",0.328626107046592,0.1133221194449,0.0222111354112004
0.65,0.05,1.5,0.5,"baffler",0.0291358024691358,0.0150713540902655,0.00295398540169205
0.65,0.05,1.5,0.5,"caller",0.0354756871035941,0.0296619512000256,0.00581374243520502
0.65,0.05,1.5,0.5,"silent",0.0243080808080808,0.0224404758133701,0.00439833325942054
0.65,0.25,1.5,0.5,"baffler",0.122592592592593,0.0353176529773438,0.00978955395102225
0.65,0.25,1.5,0.5,"caller",0.134249471458774,0.0545135789032827,0.0151103931532296
0.65,0.25,1.5,0.5,"silent",0.110777777777778,0.057479169960918,0.015932413055685
0.65,0.5,1.5,0.5,"baffler",0.21641975308642,0.0515697586074705,0.0101076726870642
0.65,0.5,1.5,0.5,"caller",0.23964109533877,0.0975325557977873,0.0191163809363663
0.65,0.5,1.5,0.5,"silent",0.180344093104963,0.0663782437278138,0.0130101357706515
0.65,0.75,1.5,0.5,"baffler",0.302469135802469,0.0823980015397426,0.0161500083017895
0.65,0.75,1.5,0.5,"caller",0.326860465116279,0.119568968073769,0.0234355177424588
0.65,0.75,1.5,0.5,"silent",0.239550505050505,0.101418943411263,0.0198781129086076
0.65,1,1.5,0.5,"baffler",0.38320987654321,0.111064961110399,0.0217687323776382
0.65,1,1.5,0.5,"caller",0.395230796335447,0.150191265613735,0.029437488060292
0.65,1,1.5,0.5,"silent",0.316244400527009,0.0940359772699949,0.018431051544919
0.69,0.05,1.5,0.5,"baffler",0.0306936416184971,0.0134422332545048,0.00263467771788295
0.69,0.05,1.5,0.5,"caller",0.0310597439544808,0.0280840019558153,0.0055044643833398
0.69,0.05,1.5,0.5,"silent",0.0238333333333333,0.0268314043431726,0.00525895525126184
0.69,0.25,1.5,0.5,"baffler",0.126589595375722,0.0275178905085906,0.00762757009716876
0.69,0.25,1.5,0.5,"caller",0.162625256835783,0.0697682773068943,0.0193387798222001
0.69,0.25,1.5,0.5,"silent",0.0971056910569106,0.0536701392121868,0.014876603598592
0.69,0.5,1.5,0.5,"baffler",0.218959537572254,0.0519242880234558,0.0101771604525973
0.69,0.5,1.5,0.5,"caller",0.234722617354196,0.0947333955597496,0.0185677455297109
0.69,0.5,1.5,0.5,"silent",0.178621794871795,0.0763428526631693,0.0149631991219812
0.69,0.75,1.5,0.5,"baffler",0.287687861271676,0.0884560958956225,0.017337394795542
0.69,0.75,1.5,0.5,"caller",0.320116563932353,0.125841605541126,0.0246649546860606
0.69,0.75,1.5,0.5,"silent",0.235458255159475,0.098312681340399,0.0192692855427182
0.69,1,1.5,0.5,"baffler",0.366184971098266,0.108397169027935,0.0212458451294753
0.69,1,1.5,0.5,"caller",0.385369843527738,0.158502318814717,0.0310664544876845
0.69,1,1.5,0.5,"silent",0.315410256410256,0.106875048606228,0.0209475095268208
0.73,0.05,1.5,0.5,"baffler",0.0298351648351649,0.0122052799132206,0.00239223486299124
0.73,0.05,1.5,0.5,"caller",0.0312121212121212,0.0276711600105381,0.00542354736206546
0.73,0.05,1.5,0.5,"silent",0.0234957983193277,0.0273700286977887,0.00536452562476659
0.73,0.25,1.5,0.5,"baffler",0.12054945054945,0.0285699190520207,0.00791917753185675
0.73,0.25,1.5,0.5,"caller",0.136703431372549,0.0833979657635447,0.0231167367143979
0.73,0.25,1.5,0.5,"silent",0.104507936507936,0.0561238245654605,0.0155567304790536
0.73,0.5,1.5,0.5,"baffler",0.213021978021978,0.051257397384782,0.0100464498874173
0.73,0.5,1.5,0.5,"caller",0.227852049910873,0.0989650970311863,0.0193971590181125
0.73,0.5,1.5,0.5,"silent",0.186764705882353,0.0834242719812718,0.0163511573083293
0.73,0.75,1.5,0.5,"baffler",0.282527472527473,0.0869044680288395,0.0170332757336525
0.73,0.75,1.5,0.5,"caller",0.339435717468806,0.124854763506894,0.0244715336473513
0.73,0.75,1.5,0.5,"silent",0.245601774042951,0.0946119287991039,0.0185439380446244
0.73,1,1.5,0.5,"baffler",0.361978021978022,0.113516262698042,0.0222491874888163
0.73,1,1.5,0.5,"caller",0.395686274509804,0.175421060922596,0.0343825279408289
0.73,1,1.5,0.5,"silent",0.327689075630252,0.116722596187684,0.0228776288527861
0.77,0.05,1.5,0.5,"baffler",0.0295833333333333,0.0110765323682167,0.00217100034417048
0.77,0.05,1.5,0.5,"caller",0.0286462324393359,0.0329036948381628,0.0064491241882799
0.77,0.05,1.5,0.5,"silent",0.0271968854282536,0.0273532098644127,0.0053612291334249
0.77,0.25,1.5,0.5,"baffler",0.116666666666667,0.0291605921759903,0.00808290376865477
0.77,0.25,1.5,0.5,"caller",0.127216748768473,0.0753435689435182,0.0208841718193531
0.77,0.25,1.5,0.5,"silent",0.0964827586206898,0.0638439229269143,0.0176966325689556
0.77,0.5,1.5,0.5,"baffler",0.209322916666667,0.0526468619448119,0.0103187849411831
0.77,0.5,1.5,0.5,"caller",0.232918719211823,0.110082774564937,0.0215762238147276
0.77,0.5,1.5,0.5,"silent",0.190574712643678,0.0820990396110461,0.016091411763765
0.77,0.75,1.5,0.5,"baffler",0.290104166666667,0.0855127851860467,0.0167605058964652
0.77,0.75,1.5,0.5,"caller",0.315514960773582,0.144135620996422,0.0282505817152988
