"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"44",0.73,0.5,1,0.5,"caller",0.109411764705882,0.0883724665830179,0.0173210034502715
"45",0.77,0.5,1,0.5,"caller",0.106644316730524,0.0853591085442584,0.0167303852746747
"46",0.81,0.5,1,0.5,"caller",0.0958876811594203,0.114469407076094,0.0224360037869143
"47",0.85,0.5,1,0.5,"caller",0.0935552115583076,0.0934773773896287,0.0183215659683672
"48",0.89,0.5,1,0.5,"caller",0.0971978021978022,0.0981666809390404,0.0192406694640519
"49",0.93,0.5,1,0.5,"caller",0.0933333333333333,0.139226301709364,0.0272883551350353
"50",0.97,0.5,1,0.5,"caller",0.0758333333333333,0.141190524858307,0.0276733428722282
"51",0.01,0.5,1,0.5,"silent",0.0576647619047619,0.0230854846262138,0.0045247549867379
"52",0.05,0.5,1,0.5,"silent",0.0531303423742432,0.0233855095138491,0.00458355986471442
"53",0.09,0.5,1,0.5,"silent",0.0554046668538829,0.0267945955691666,0.00525174073155665
"54",0.13,0.5,1,0.5,"silent",0.0512007650895266,0.0243405236719079,0.00477074263969395
"55",0.17,0.5,1,0.5,"silent",0.0535465612305235,0.0288292890685874,0.00565054065744312
"56",0.21,0.5,1,0.5,"silent",0.0533597759775978,0.0270746549288914,0.00530663236606272
"57",0.25,0.5,1,0.5,"silent",0.0531706560283688,0.030223430684627,0.00592379241418689
"58",0.29,0.5,1,0.5,"silent",0.0582650532987612,0.0281095013287226,0.00550946226042962
"59",0.33,0.5,1,0.5,"silent",0.0590576509673637,0.0322187936199986,0.00631488354951972
"60",0.37,0.5,1,0.5,"silent",0.0502620078785176,0.0278375109019181,0.00545615213677596
"61",0.41,0.5,1,0.5,"silent",0.0488245588053807,0.0272551516896595,0.00534200973117327
"62",0.45,0.5,1,0.5,"silent",0.0515157029131309,0.0272354552686245,0.0053381492326504
"63",0.49,0.5,1,0.5,"silent",0.0547982226107226,0.0360562797966056,0.00706703084013471
"64",0.53,0.5,1,0.5,"silent",0.0550174958993986,0.0389455149544227,0.00763332093106686
"65",0.57,0.5,1,0.5,"silent",0.046722571628232,0.0341839408062651,0.00670005239802797
"66",0.61,0.5,1,0.5,"silent",0.0447965586234494,0.032396291205239,0.00634967307622684
"67",0.65,0.5,1,0.5,"silent",0.0507575757575758,0.0340227545628016,0.00666845989430912
"68",0.69,0.5,1,0.5,"silent",0.0509679487179488,0.042536689539339,0.00833719114971045
"69",0.73,0.5,1,0.5,"silent",0.0554453781512605,0.0435534278527148,0.00853647185913211
"70",0.77,0.5,1,0.5,"silent",0.0536006674082314,0.0403969229245904,0.00791779689321972
"71",0.81,0.5,1,0.5,"silent",0.0475,0.0470138002998136,0.00921470485876347
"72",0.85,0.5,1,0.5,"silent",0.0541340852130326,0.0571994579653918,0.0112110937612168
"73",0.89,0.5,1,0.5,"silent",0.0556666666666667,0.0670117332306246,0.0131342997132024
"74",0.93,0.5,1,0.5,"silent",0.0688888888888888,0.106854492320134,0.0209434804947463
"75",0.97,0.5,1,0.5,"silent",0.062,0.129318337149966,0.0253463940813934
