"baffle_prop","density","bush_density","prop_males","mean_phonotaxis_steps","mean_random_steps","mean_total_steps","sd_phonotaxis_steps","sd_random_steps","sd_total_steps","ci_phonotaxis_steps","ci_random_steps","ci_total_steps"
0.93,0.05,"1.5",0.5,9.95844,49.78292,59.74136,4.275533737,4.299064718,0.200619018,0.838004612,0.842616685,0.039321327
0.93,0.25,"1.5",0.5,29.68256,29.6824,59.36496,12.67918086,12.62841282,0.242063996,3.514489628,3.500417447,0.067096716
0.93,0.5,"1.5",0.5,39.07348,19.94544,59.01892,14.0990265,13.94197561,0.277245822,2.763409194,2.73262722,0.054340181
0.93,0.75,"1.5",0.5,43.69516,15.02892,58.72408,13.52261046,13.25333184,0.361290607,2.650431651,2.597653041,0.070812959
0.93,1,"1.5",0.5,45.30824,13.16156,58.4698,13.00767436,12.57300306,0.508473771,2.549504175,2.4643086,0.099660859
0.97,0.05,"1.5",0.5,10.38844,49.37048,59.75892,4.564416217,4.569514221,0.202265037,0.894625578,0.895624787,0.039643947
0.97,0.25,"1.5",0.5,30.00712,29.36992,59.37704,12.91991645,12.86088335,0.208451331,3.58121813,3.564854988,0.057779761
0.97,0.5,"1.5",0.5,40.12444,18.91952,59.04396,14.56730569,14.35712342,0.320666727,2.855191916,2.81399619,0.062850679
0.97,0.75,"1.5",0.5,43.95644,14.80876,58.7652,13.86557821,13.54075339,0.420508398,2.717653329,2.653987665,0.082419646
0.97,1,"1.5",0.5,45.314,13.17008,58.48408,13.25164886,12.8448614,0.486198689,2.597323176,2.517592835,0.095294943
0.01,0.05,"2",0.5,5.472,54.243,59.715,2.038196866,2.104615371,0.194912568,0.399486586,0.412504613,0.038202863
0.01,0.25,"2",0.5,15.9168,43.1736,59.0904,7.239983146,7.346058425,0.26083874,1.419036697,1.439827451,0.051124393
0.01,0.5,"2",0.5,23.93788,34.686,58.62388,10.5934853,10.72833712,0.252484994,2.076323119,2.102754076,0.049487059
0.01,0.75,"2",0.5,29.02384,29.13576,58.1596,12.38855375,12.41009645,0.303049284,2.428156535,2.432378905,0.05939766
0.01,1,"2",0.5,32.36904,25.42176,57.7908,13.07685458,13.02546191,0.283886732,2.563063497,2.552990535,0.0556418
0.05,0.05,"2",0.5,5.70296,53.99808,59.70104,2.137140816,2.198832122,0.218891695,0.4188796,0.430971096,0.042902772
0.05,0.25,"2",0.5,16.06008,43.10796,59.16804,7.369773462,7.464914329,0.239733519,1.444475599,1.463123208,0.04698777
0.05,0.5,"2",0.5,24.5086,34.13668,58.64528,11.17168347,11.28730801,0.264760386,2.189649961,2.212312371,0.051893036
0.05,0.75,"2",0.5,30.51316,27.74864,58.2618,12.91579694,12.9283911,0.279172442,2.5314962,2.533964657,0.054717799
0.05,1,"2",0.5,33.635,24.24316,57.87816,12.99871736,12.96736503,0.240422134,2.547748602,2.541603545,0.047122738
0.09,0.05,"2",0.5,5.63904,54.05876,59.6978,2.070718696,2.119854365,0.202795314,0.405860864,0.415491455,0.039747882
0.09,0.25,"2",0.5,16.65028,42.5726,59.22288,7.751644554,7.820576648,0.227349474,1.519322333,1.532833023,0.044560497
0.09,0.5,"2",0.5,25.30732,33.3918,58.69912,11.29090713,11.39827746,0.269963008,2.213017797,2.234062382,0.05291275
0.09,0.75,"2",0.5,30.66384,27.66708,58.33092,12.85631185,12.84733991,0.253688972,2.519837123,2.518078622,0.049723039
0.09,1,"2",0.5,34.2342,23.6598,57.894,13.19835105,13.1825097,0.25482654,2.586876806,2.583771902,0.049946002
0.13,0.05,"2",0.5,5.78232,53.9634,59.74572,2.074468962,2.113508978,0.219347981,0.406595916,0.41424776,0.042992204
0.13,0.25,"2",0.5,16.51332,42.71492,59.22824,7.877784789,7.969763665,0.248908612,1.544045819,1.562073678,0.048786088
0.13,0.5,"2",0.5,25.64632,33.05972,58.70604,11.56335586,11.62521943,0.224905454,2.266417749,2.278543008,0.044081469
0.13,0.75,"2",0.5,31.06724,27.22736,58.2946,13.05522254,13.02699035,0.255232039,2.558823618,2.553290108,0.05002548
0.13,1,"2",0.5,34.515,23.47472,57.98972,13.19226039,13.08520988,0.287284327,2.585683036,2.564701137,0.056307728
0.17,0.05,"2",0.5,5.9982,53.72336,59.72156,2.132289015,2.177959955,0.19479688,0.417928647,0.426880151,0.038180189
0.17,0.25,"2",0.5,17.3462,41.88144,59.22764,7.977634117,8.007547884,0.218553626,1.563616287,1.569479385,0.042836511
0.17,0.5,"2",0.5,26.71172,32.04336,58.75508,11.67088017,11.70809194,0.247221885,2.287492513,2.29478602,0.048455489
0.17,0.75,"2",0.5,32.50896,25.88696,58.39592,13.2931254,13.22003196,0.264148094,2.605452578,2.591126264,0.051773026
0.17,1,"2",0.5,35.59796,22.46176,58.05972,13.57046321,13.42581438,0.281949493,2.65981079,2.631459618,0.055262101
0.21,0.05,"2",0.5,6.15132,53.60272,59.75404,2.399851649,2.458141065,0.218280883,0.470370923,0.481795649,0.042783053
0.21,0.25,"2",0.5,17.84032,41.38052,59.22084,8.213042432,8.285823739,0.2326937,1.609756317,1.624021453,0.045607965
0.21,0.5,"2",0.5,26.8396,31.93784,58.77744,11.89878839,11.95805352,0.265729578,2.332162524,2.34377849,0.052082997
0.21,0.75,"2",0.5,32.12904,26.28356,58.4126,13.30164095,13.23036125,0.249490066,2.607121626,2.593150805,0.048900053
0.21,1,"2",0.5,36.41992,21.72108,58.141,13.47158506,13.32658246,0.335981902,2.640430672,2.612010162,0.065852453
0.25,0.05,"2",0.5,6.3358,53.40752,59.74332,2.516439901,2.562312799,0.186563656,0.493222221,0.502213309,0.036566476
0.25,0.25,"2",0.5,18.54992,40.69668,59.2466,8.406534764,8.499715542,0.256357311,1.647680814,1.665944246,0.050246033
0.25,0.5,"2",0.5,27.52856,31.3008,58.82936,12.11530245,12.13765286,0.242134762,2.37459928,2.37897996,0.047458413
0.25,0.75,"2",0.5,33.69832,24.76272,58.46104,13.38631958,13.30707658,0.25804901,2.623718638,2.60818701,0.050577606
0.25,1,"2",0.5,35.75544,22.3728,58.12824,13.30224892,13.09915138,0.347492638,2.607240788,2.567433671,0.068108557
0.29,0.05,"2",0.5,6.35736,53.41172,59.76908,2.516152601,2.544502984,0.19322409,0.49316591,0.498722585,0.037871922
0.29,0.25,"2",0.5,19.07024,40.17756,59.2478,8.720505301,8.801292557,0.25447232,1.709219039,1.725053341,0.049876575
0.29,0.5,"2",0.5,28.25036,30.58244,58.8328,12.06720378,12.02914934,0.263210942,2.365171941,2.35771327,0.051589345
0.29,0.75,"2",0.5,34.18768,24.30924,58.49692,13.57180945,13.45714423,0.271722291,2.660074652,2.63760027,0.053257569
0.29,1,"2",0.5,36.8242,21.31952,58.14372,13.46383647,13.26552724,0.338810876,2.638911947,2.600043339,0.066406932
0.33,0.05,"2",0.5,6.50412,53.23276,59.73688,2.555554249,2.575581163,0.216253185,0.500888633,0.504813908,0.042385624
0.33,0.25,"2",0.5,19.30896,39.96728,59.27624,9.191001275,9.247524828,0.238922037,1.80143625,1.812514866,0.046828719
0.33,0.5,"2",0.5,28.70716,30.13896,58.84612,12.42480306,12.4278394,0.191914505,2.4352614,2.435856522,0.037615243
0.33,0.75,"2",0.5,34.7816,23.77744,58.55904,13.91580098,13.80796938,0.273394004,2.727496992,2.706361998,0.053585225
0.33,1,"2",0.5,38.21676,20.04896,58.26572,13.98137809,13.73955897,0.356761757,2.740350105,2.692953558,0.069925304
0.37,0.05,"2",0.5,6.70164,53.0378,59.73944,2.583547454,2.612626334,0.200327828,0.506375301,0.512074762,0.039264254
0.37,0.25,"2",0.5,19.8242,39.45592,59.28012,9.293360765,9.299119124,0.20388585,1.82149871,1.822627348,0.039961627
0.37,0.5,"2",0.5,29.30252,29.62576,58.92828,12.33172075,12.32305249,0.230280114,2.417017267,2.415318289,0.045134902
0.37,0.75,"2",0.5,34.70036,23.87824,58.5786,13.63659924,13.47520525,0.29165103,2.672773451,2.64114023,0.057163602
0.37,1,"2",0.5,38.50832,19.78316,58.29148,13.73342261,13.55208254,0.330558465,2.691750832,2.656208178,0.064789459
0.41,0.05,"2",0.5,6.81456,52.94888,59.76344,2.634873843,2.66143126,0.214785979,0.516435273,0.521640527,0.042098052
0.41,0.25,"2",0.5,20.19268,39.1232,59.31588,9.274036869,9.328652281,0.217634263,1.817711226,1.828415847,0.042656315
0.41,0.5,"2",0.5,29.48408,29.43964,58.92372,12.54283757,12.49153179,0.27290299,2.458396164,2.44834023,0.053488986
0.41,0.75,"2",0.5,35.74608,22.8642,58.61028,13.605199,13.45217466,0.278038297,2.666619004,2.636626234,0.054495506
0.41,1,"2",0.5,38.53896,19.76728,58.30624,13.83749565,13.60561513,0.362294961,2.712149148,2.666700565,0.071009812
0.45,0.05,"2",0.5,6.97408,52.7596,59.73368,2.77987047,2.864806415,0.253954059,0.544854612,0.561502057,0.049774996
0.45,0.25,"2",0.5,20.59324,38.727,59.32024,9.596936577,9.677723555,0.228087398,1.880999569,1.896833817,0.04470513
0.45,0.5,"2",0.5,30.49636,28.47624,58.9726,12.7423647,12.70064848,0.233475195,2.497503481,2.489327101,0.045761138
0.45,0.75,"2",0.5,36.08364,22.54396,58.6276,13.7717107,13.63285217,0.284868213,2.699255297,2.672039026,0.05583417
0.45,1,"2",0.5,39.37612,19.01652,58.39264,13.823131,13.59096893,0.36724196,2.709333676,2.66382991,0.071979424
0.49,0.05,"2",0.5,6.98344,52.78016,59.7636,2.809197823,2.833102788,0.199503626,0.550602773,0.555288146,0.039102711
0.49,0.25,"2",0.5,20.99944,38.32868,59.32812,9.661759457,9.674757693,0.227762382,1.893704854,1.896252508,0.044641427
0.49,0.5,"2",0.5,30.6214,28.34228,58.96368,13.11934111,13.097811,0.26886649,2.571390857,2.567170956,0.052697832
0.49,0.75,"2",0.5,36.06452,22.59408,58.6586,14.05468783,13.89427352,0.298651177,2.754718814,2.723277609,0.058535631
0.49,1,"2",0.5,39.38952,19.02312,58.41264,13.88411073,13.66590227,0.340323183,2.721285702,2.678516845,0.066703344
0.53,0.05,"2",0.5,7.21,52.52168,59.73168,2.898667587,2.95694263,0.225455359,0.568138847,0.579560755,0.04418925
0.53,0.25,"2",0.5,20.94948,38.3944,59.34388,9.582119926,9.581796158,0.249908237,1.878095505,1.878032047,0.048982014
0.53,0.5,"2",0.5,31.5912,27.34576,58.93696,13.47312619,13.40103573,0.236376772,2.640732734,2.626603003,0.046329847
0.53,0.75,"2",0.5,36.54664,22.12112,58.66776,14.08978993,13.91919979,0.284917749,2.761598826,2.728163159,0.055843879
0.53,1,"2",0.5,40.39576,18.06436,58.46012,13.97130012,13.7561102,0.329061822,2.738374823,2.696197599,0.064496117
0.57,0.05,"2",0.5,7.35572,52.41804,59.77376,2.887159074,2.883064783,0.219591776,0.565883178,0.565080697,0.043039988
0.57,0.25,"2",0.5,22.0988,37.23904,59.33784,10.03214028,10.01295704,0.238434233,1.966299494,1.962539579,0.04673311
0.57,0.5,"2",0.5,32.218,26.8118,59.0298,13.63175312,13.52600834,0.275178326,2.671823612,2.651097635,0.053934952
0.57,0.75,"2",0.5,37.18216,21.53156,58.71372,14.3806933,14.23788153,0.281765433,2.818615887,2.790624781,0.055226025
0.57,1,"2",0.5,41.02992,17.42992,58.45984,13.90041181,13.62914953,0.367348092,2.724480715,2.671313307,0.072000226
0.61,0.05,"2",0.5,7.44904,52.3428,59.79184,3.062354946,3.077557079,0.226268399,0.600221569,0.603201188,0.044348606
0.61,0.25,"2",0.5,21.75944,37.57196,59.3314,9.838682576,9.820419041,0.174704484,1.928381785,1.924802132,0.034242079
0.61,0.5,"2",0.5,32.11884,26.91492,59.03376,13.2221727,13.13641877,0.25602861,2.591545849,2.574738079,0.050181607
0.61,0.75,"2",0.5,37.50488,21.18,58.68488,14.01363549,13.86619429,0.295943527,2.746672556,2.717774081,0.058004931
0.61,1,"2",0.5,40.38572,18.1174,58.50312,13.92979533,13.65197852,0.380955346,2.730239884,2.675787791,0.074667248
0.65,0.05,"2",0.5,7.4142,52.33388,59.74808,3.054342264,3.08286292,0.212406304,0.598651084,0.604241132,0.041631636
0.65,0.25,"2",0.5,22.28964,37.09256,59.3822,10.2355131,10.24338664,0.193075586,2.006160567,2.007703782,0.037842815
0.65,0.5,"2",0.5,32.64188,26.38396,59.02584,13.26553787,13.19007662,0.264887044,2.600045422,2.585255017,0.051917861
0.65,0.75,"2",0.5,37.92564,20.8174,58.74304,14.07372118,13.87203422,0.325079444,2.758449351,2.718918707,0.063715571
0.65,1,"2",0.5,40.92648,17.55228,58.47876,13.58565496,13.30487865,0.398923681,2.662788373,2.607756215,0.078189042
0.69,0.05,"2",0.5,7.63548,52.15088,59.78636,3.135887014,3.148019385,0.212588925,0.614633855,0.617011799,0.041667429
0.69,0.25,"2",0.5,22.64668,36.75048,59.39716,10.2641182,10.27592126,0.20289803,2.011767168,2.014080566,0.039768014
0.69,0.5,"2",0.5,32.99196,26.01972,59.01168,13.54114774,13.47522814,0.248659066,2.654064956,2.641144715,0.048737177
0.69,0.75,"2",0.5,38.51,20.30124,58.81124,14.21585549,14.01446093,0.318812288,2.786307675,2.746834342,0.062487209
0.69,1,"2",0.5,41.53732,17.00444,58.54176,14.05285948,13.76422957,0.381405935,2.754360459,2.697788996,0.074755563
0.73,0.05,"2",0.5,7.9384,51.83564,59.77404,3.275243509,3.302272549,0.173204143,0.641947728,0.64724542,0.033948012
0.73,0.25,"2",0.5,23.07184,36.36408,59.43592,10.62191451,10.61882731,0.222865076,2.081895245,2.081290153,0.043681555
0.73,0.5,"2",0.5,33.68348,25.35884,59.04232,13.70635943,13.60933839,0.245048702,2.686446449,2.667430324,0.048029546
0.73,0.75,"2",0.5,38.82888,19.94796,58.77684,14.57354126,14.3702303,0.305149499,2.856414087,2.816565139,0.059809302
0.73,1,"2",0.5,41.73004,16.79632,58.52636,13.8720923,13.58527247,0.394454527,2.718930091,2.662713405,0.077313087
0.77,0.05,"2",0.5,7.91268,51.88064,59.79332,3.251919765,3.208282651,0.216360384,0.637376274,0.6288234,0.042406635
0.77,0.25,"2",0.5,23.28356,36.11688,59.40044,10.58558436,10.56308783,0.229847131,2.074774534,2.070365215,0.045050038
0.77,0.5,"2",0.5,34.30036,24.76204,59.0624,13.70301476,13.59576353,0.261448954,2.685790893,2.664769652,0.051243995
0.77,0.75,"2",0.5,39.22824,19.5586,58.78684,14.17519859,13.97570257,0.302132111,2.778338923,2.739237703,0.059217894
0.77,1,"2",0.5,42.1294,16.44524,58.57464,13.76529469,13.43936195,0.439587399,2.697997759,2.634114941,0.08615913
0.81,0.05,"2",0.5,8.08,51.72352,59.80352,3.343340421,3.373315955,0.202676459,0.655294723,0.661169927,0.039724586
0.81,0.25,"2",0.5,23.97968,35.44724,59.42692,10.79924974,10.75519726,0.230731366,2.116652949,2.108018662,0.045223348
0.81,0.5,"2",0.5,34.04152,25.056,59.09752,13.7499765,13.62116644,0.266695623,2.694995393,2.669748622,0.052272342
0.81,0.75,"2",0.5,40.13164,18.702,58.83364,14.1557236,13.93700839,0.311977256,2.774521826,2.731653644,0.061147542
0.81,1,"2",0.5,43.11392,15.54132,58.65524,13.89087981,13.55003758,0.442669111,2.722612443,2.655807366,0.086763146
0.85,0.05,"2",0.5,8.15212,51.66888,59.821,3.226127902,3.23592339,0.21482537,0.632321069,0.634240984,0.042105772
0.85,0.25,"2",0.5,23.94196,35.46824,59.4102,10.85347296,10.83337154,0.214496356,2.1272807,2.123340823,0.042041286
0.85,0.5,"2",0.5,34.67528,24.44576,59.12104,13.779615,13.66185194,0.239081488,2.70080454,2.67772298,0.046859972
0.85,0.75,"2",0.5,40.42272,18.45004,58.87276,14.42943085,14.18788732,0.352077905,2.828168448,2.780825915,0.069007269
0.85,1,"2",0.5,43.01472,15.59816,58.61288,13.79746179,13.51911721,0.394480538,2.704302512,2.649746973,0.077318185
0.89,0.05,"2",0.5,7.96896,51.8062,59.77516,3.345984869,3.372563207,0.194465895,0.655813034,0.661022389,0.038115315
0.89,0.25,"2",0.5,24.72976,34.70724,59.437,10.9515142,10.91032969,0.222064783,2.146496783,2.138424619,0.043524697
0.89,0.5,"2",0.5,34.79592,24.36308,59.159,13.84710504,13.74259816,0.272115469,2.714032587,2.693549239,0.053334632
0.89,0.75,"2",0.5,40.2618,18.60076,58.86256,14.18673254,13.98880184,0.294668323,2.780599578,2.741805161,0.057754991
0.89,1,"2",0.5,43.29096,15.35848,58.64944,13.78979791,13.47127711,0.398477312,2.702800389,2.640370313,0.078101553
0.93,0.05,"2",0.5,8.45788,51.33268,59.79056,3.546491609,3.582144679,0.215277895,0.695112355,0.702100357,0.042194467
0.93,0.25,"2",0.5,25.28616,34.14548,59.43164,11.00791171,10.97613614,0.228927827,2.157550695,2.151322683,0.044869854
0.93,0.5,"2",0.5,34.93712,24.2194,59.15652,13.84018217,13.73057181,0.26047953,2.712675705,2.691192075,0.051053988
0.93,0.75,"2",0.5,40.4656,18.44252,58.90812,14.31421354,14.04217807,0.360217871,2.805585853,2.752266901,0.070602703
0.93,1,"2",0.5,43.63928,15.0596,58.69888,13.68148136,13.34953335,0.420302567,2.681570346,2.616508537,0.082379303
0.97,0.05,"2",0.5,8.45336,51.33288,59.78624,3.541466784,3.574063498,0.210831021,0.69412749,0.700516446,0.04132288
0.97,0.25,"2",0.5,24.85184,34.6204,59.47224,11.00632992,10.97633166,0.23187654,2.157240664,2.151361005,0.045447802
0.97,0.5,"2",0.5,35.57984,23.57924,59.15908,14.03304296,13.91632968,0.269052272,2.750476419,2.727600617,0.052734245
0.97,0.75,"2",0.5,40.52136,18.4022,58.92356,13.98708439,13.7487461,0.346844661,2.74146854,2.694754235,0.067981553
0.97,1,"2",0.5,43.79184,14.86572,58.65756,13.66364207,13.31769881,0.435156406,2.678073846,2.610268967,0.085290656
0.01,0.01,"Homogenous",0.5,6.0906,51.05992,57.15052,3.71908664251661,3.89355428928843,0.294721045304632,0.728940981933255,0.763136640700533,0.0577653248797078
0.01,0.05,"Homogenous",0.5,19.9152,36.2226,56.1378,9.93609455216158,10.2773616608092,0.44931674279236,1.94747453222367,2.0143628855186,0.0880660815873025
0.01,0.1,"Homogenous",0.5,29.3668,26.11912,55.48592,12.4543533616389,12.6834759608753,0.37443365125469,2.44105325888122,2.48596128833155,0.0733889956459193
0.01,0.25,"Homogenous",0.5,38.56548,16.35988,54.92536,13.2155632727386,12.9882799627008,0.413723460072234,2.59025040145677,2.54570287268936,0.0810897981741578
0.01,0.5,"Homogenous",0.5,43.86688,10.86,54.72688,11.8974058943854,11.074802588021,0.946718919599304,2.33189155529955,2.17066130725211,0.185556908241463
0.01,0.75,"Homogenous",0.5,44.52444,10.00476,54.5292,10.5634274648167,9.33358045897942,1.32222909428653,2.07043178310408,1.82938176995997,0.25915690248016
0.01,1,"Homogenous",0.5,45.62536,8.79288,54.41824,9.68067087115121,8.25630728384382,1.53572391458171,1.89741149074564,1.61823622763339,0.301001887258016
0.05,0.01,"Homogenous",0.5,7.87852,49.0616,56.94012,4.77644380304389,5.0781037103361,0.379767692946702,0.936182985396602,0.995308327225876,0.0744344678175537
0.05,0.05,"Homogenous",0.5,25.10764,30.48468,55.59232,11.8046899099083,12.2529203089952,0.523208649111472,2.31371922234203,2.40157238056305,0.102548895225848
0.05,0.1,"Homogenous",0.5,34.86248,20.16052,55.023,13.1953468967992,13.3510643395797,0.38302543629436,2.58628799177265,2.61680861055762,0.0750729855136946
0.05,0.25,"Homogenous",0.5,43.00788,11.60288,54.61076,12.6200942410158,12.1565236136526,0.740737212907424,2.47353847123911,2.38267862827591,0.145184493729855
0.05,0.5,"Homogenous",0.5,46.41484,8.30724,54.72208,10.4296732438817,9.26357237538194,1.31174763278659,2.04421595580081,1.81566018557486,0.257102536026171
0.05,0.75,"Homogenous",0.5,46.21968,8.39812,54.6178,9.68291804552551,8.09968735558243,1.68419076872382,1.897851936923,1.58753872169416,0.33010139066987
0.05,1,"Homogenous",0.5,46.9668,7.76192,54.72872,8.8512259540071,7.08321557931356,1.86385349751584,1.73484028698539,1.38831025354546,0.365315285513104
0.09,0.01,"Homogenous",0.5,9.58172,47.19532,56.77704,5.75685408633163,6.10153726759731,0.435887714203945,1.128343400921,1.19590130444907,0.0854339919839732
0.09,0.05,"Homogenous",0.5,28.00468,27.29224,55.29692,12.3626370310388,12.8024376444015,0.543657603179565,2.42307685808361,2.50927777830269,0.106556890223195
0.09,0.1,"Homogenous",0.5,37.4174,17.32548,54.74288,13.1006477671599,13.1878459092783,0.433991697541962,2.56772696236334,2.58481779821855,0.0850623727182245
0.09,0.25,"Homogenous",0.5,45.05052,9.5792,54.62972,11.6223668954358,10.8929908183977,0.968368784413388,2.27798391150541,2.13502620040595,0.189800281745024
0.09,0.5,"Homogenous",0.5,47.22284,7.4918,54.71464,9.47958240217342,8.12222799458127,1.53958758428904,1.85799815082599,1.59195668693793,0.301759166520652
0.09,0.75,"Homogenous",0.5,47.88352,7.00172,54.88524,8.54119613660993,6.6827962998624,1.94716587164966,1.67407444277555,1.30982807477303,0.381644510843333
0.09,1,"Homogenous",0.5,47.77124,7.1288,54.90004,7.83055208281103,5.92028369508616,1.98939072912571,1.53478820823096,1.16037560423689,0.389920582908639
0.13,0.01,"Homogenous",0.5,11.66548,44.85964,56.52512,6.41462991127203,6.86155585254363,0.521984427957676,1.25726746260932,1.34486494709855,0.102308947879705
0.13,0.05,"Homogenous",0.5,31.24044,23.76948,55.00992,12.9918755392232,13.4376443541074,0.549654651540034,2.54640760568775,2.63377829340505,0.107732311701847
0.13,0.1,"Homogenous",0.5,40.15616,14.4138,54.56996,12.9794761491154,12.9268162571244,0.476501898201779,2.54397732522661,2.53365598639637,0.0933943720475487
0.13,0.25,"Homogenous",0.5,46.11744,8.602,54.71944,10.9507298334519,10.0470166877154,1.12094246349429,2.14634304735656,1.96921527079222,0.219704722844881
0.13,0.5,"Homogenous",0.5,48.30296,6.65676,54.95972,8.68440014376178,7.05671392194424,1.75917182121749,1.70214242817731,1.38311592870107,0.344797676958628
0.13,0.75,"Homogenous",0.5,48.75676,6.28144,55.0382,7.29688911592475,5.37663970821174,1.99838345780895,1.43019026672125,1.0538213828095,0.391683157730554
0.13,1,"Homogenous",0.5,48.38576,6.58064,54.9664,6.9012166474141,4.8870807619827,2.06049565479628,1.35263846289316,0.957867829348609,0.403857148340071
0.17,0.01,"Homogenous",0.5,13.7364,42.5468,56.2832,7.29731346718666,7.81896075142491,0.597482665316355,1.43027343956859,1.53251630727928,0.117106602402006
0.17,0.05,"Homogenous",0.5,34.0534,20.72244,54.77584,13.5837956389073,13.9721453565675,0.548073554010828,2.66242394522582,2.73854048988723,0.107422416586122
0.17,0.1,"Homogenous",0.5,42.1204,12.37444,54.49484,12.8970070351476,12.619349937891,0.603916990750527,2.52781337888893,2.47339258782663,0.118367730187103
0.17,0.25,"Homogenous",0.5,47.26844,7.45624,54.72468,10.0668778287305,8.94647443807398,1.32735021890847,1.97310805443118,1.7535089898625,0.26016064290606
0.17,0.5,"Homogenous",0.5,49.02812,6.03084,55.05896,7.81341949388837,6.12491897900649,1.81272276886668,1.53143022080212,1.20048411988527,0.355293662697869
0.17,0.75,"Homogenous",0.5,48.83588,6.25272,55.0886,6.94550094226398,4.91390472003434,2.08287287032584,1.36131818468374,0.96312532512673,0.408243082583864
0.17,1,"Homogenous",0.5,48.79288,6.32636,55.11924,6.56010959701501,4.41329235886866,2.18394869477608,1.28578148101494,0.865005302338257,0.428053944176112
0.21,0.01,"Homogenous",0.5,15.3136,40.82136,56.13496,8.14689873200195,8.68351660310289,0.591760426544596,1.59679215147238,1.70196925420817,0.115985043602741
0.21,0.05,"Homogenous",0.5,36.77836,17.75492,54.53328,13.5023955327052,13.7703701685682,0.491238757395705,2.64646952441021,2.69899255303937,0.0962827964495583
0.21,0.1,"Homogenous",0.5,43.9944,10.52072,54.51512,12.1927529394483,11.8334667803658,0.706095499306867,2.38977957613186,2.31935948895169,0.138394717864146
0.21,0.25,"Homogenous",0.5,48.20776,6.70292,54.91068,9.37201507726513,8.04554987816372,1.49734969148354,1.83691495514396,1.57692777612009,0.293480539530774
0.21,0.5,"Homogenous",0.5,49.3348,5.78444,55.11924,7.31697769477662,5.49826694884925,1.91283466799165,1.43412762817622,1.07766032197445,0.374915594926362
0.21,0.75,"Homogenous",0.5,49.26692,5.96152,55.22844,6.43616405877873,4.38928752065639,2.08713398930038,1.26148815552063,0.860300354048652,0.409078261902875
0.21,1,"Homogenous",0.5,49.07728,6.14112,55.2184,6.3703605309704,4.21207515084473,2.18895881342448,1.2485906640702,0.825566729565567,0.429035927431197
0.25,0.01,"Homogenous",0.5,16.47472,39.5318,56.00652,8.6735218367236,9.25860186011043,0.63657915438536,1.70001027999783,1.81468596458165,0.124769514259531
0.25,0.05,"Homogenous",0.5,37.38312,17.09916,54.48228,13.2389250206588,13.5442705265124,0.540920055707557,2.59482930404913,2.65467702319644,0.106020330918681
0.25,0.1,"Homogenous",0.5,44.70324,9.72316,54.4264,11.6047949782524,11.1671060725126,0.778529253130413,2.27453981573748,2.18875279021247,0.152591733613561
0.25,0.25,"Homogenous",0.5,48.6438,6.38144,55.02524,9.09705103732839,7.68695384929636,1.59011254998386,1.78302200331636,1.50664295446209,0.311662059796836
0.25,0.5,"Homogenous",0.5,49.79516,5.47744,55.2726,6.94118069413892,5.0193477630127,1.99041658499375,1.36047141605123,0.983792161550489,0.390121650658775
0.25,0.75,"Homogenous",0.5,49.61828,5.6912,55.30948,5.98618936492384,3.88704910016206,2.12792326549582,1.17329311552507,0.761861623631764,0.41707296003718
0.25,1,"Homogenous",0.5,49.39416,6.03496,55.42912,6.02677399797157,3.88471680888743,2.1684113128782,1.18124770360243,0.761404494541936,0.425008617324128
0.29,0.01,"Homogenous",0.5,18.20192,37.65232,55.85424,9.16987729964284,9.85352523173941,0.729245093548559,1.79729595073,1.93129094542092,0.142932038335518
0.29,0.05,"Homogenous",0.5,38.953,15.43472,54.38772,12.9541470556496,13.0388276833138,0.494367549848728,2.53901282290731,2.55561022592951,0.0968960397703506
0.29,0.1,"Homogenous",0.5,45.45508,9.03396,54.48904,11.3770894910106,10.7676785413617,0.89760797634152,2.22990954023808,2.11046499410689,0.175931163362938
0.29,0.25,"Homogenous",0.5,49.36688,5.69388,55.06076,8.35520256877429,6.83077581005794,1.6998561740704,1.63761970347976,1.33883205877136,0.333171810117798
0.29,0.5,"Homogenous",0.5,50.05784,5.30324,55.36108,6.39242944714822,4.44901898418249,1.99839991387049,1.25291617164105,0.872007720899767,0.391686383118616
0.29,0.75,"Homogenous",0.5,49.45776,5.8454,55.30316,6.13568783054837,3.99568293804878,2.17065045746312,1.20259481478748,0.783153855857561,0.425447489662771
0.29,1,"Homogenous",0.5,49.26464,6.08536,55.35,5.91562029419152,3.79131619031564,2.15026519388665,1.15946157766154,0.743097973301865,0.421451978001784
0.33,0.01,"Homogenous",0.5,19.22552,36.5022,55.72772,9.39172100113884,10.0309502999064,0.70066248708496,1.84077731622321,1.96606625878165,0.137329847468652
0.33,0.05,"Homogenous",0.5,39.95076,14.39444,54.3452,12.8090801719292,12.8606654290978,0.463000490869561,2.51057971369812,2.52069042410317,0.090748096210434
0.33,0.1,"Homogenous",0.5,46.47276,8.13728,54.61004,11.0278148930582,10.3364097376334,0.991573791627444,2.1614517190394,2.02593630857614,0.194348463158979
0.33,0.25,"Homogenous",0.5,49.43712,5.63072,55.06784,7.94239212023148,6.31937250126126,1.777350466625,1.55670885556537,1.23859701024721,0.348360691458501
0.33,0.5,"Homogenous",0.5,50.15724,5.30736,55.4646,6.42184913600877,4.37958565338703,2.07683188213843,1.25868243065772,0.858398788063859,0.407059048899133
